"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.1896,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.1612,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.1435,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1179,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0646,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.97882,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.85154,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.68349,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.54022,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.50186,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.58822,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.57884,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.13062,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.99107,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.65055,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.79451,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.95684,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.6887,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.42717,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.79444,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.89035,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.88422,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.07903,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.3513,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.80197,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.14818,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.37585,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.62622,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.88086,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1767,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4096,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6201,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6443,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.514,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2292,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.97541,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.59396,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.77788,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.94767,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.8749,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.30197,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.68379,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.86599,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.81942,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.48705,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.26682,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.61686,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.2046,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.3263,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.5514,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.5882,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.4394,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.4668,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.6824,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8031,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.7699,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.6275,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.4141,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.3248,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.2506,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.0315,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.4486,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.3209,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.63903,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.99912,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.28149,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.78066,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.88286,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.60822,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.32485,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.08416,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.04704,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.4927,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.4945,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.3817,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.1342,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.9165,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.8435,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.934,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.0625,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.0139,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.836,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.7198,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.7442,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.7751,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.5374,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0178,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.1965,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.2778,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",100.2711,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",100.5623,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.7505,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.5497,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0095,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.23479,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.87731,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.08071,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0337,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.88336,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.71841,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.53215,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.35225,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.12601,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.87016,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.5961,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.35502,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.2411,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.42183,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.80048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.01598,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.81667,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",97.96538,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.43858,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.06703,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.80509,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.30283,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.8904,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.40477,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.93324,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.23884,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.25531,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.05241,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2824,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.2368,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2743,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3271,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.3446,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.3468,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3482,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3446,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2877,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2449,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2216,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2672,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2932,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2263,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.89031,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.10873,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.20028,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.96358,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.22373,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.52429,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.67966,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.64912,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.39766,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.01418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1567,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.078,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.0451,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.95003,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.93172,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.91507,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.85161,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.73622,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.67057,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.53368,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.38119,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.35988,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.30407,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.2018,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.0282,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.62537,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.20959,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.3293,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.50163,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.42715,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.48476,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.13893,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.99247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.6892,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-12",101.2838,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.6811,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6304,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6987,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7891,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.813,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7877,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.6945,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.5605,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.3995,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3759,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.4507,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.5996,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.7135,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.6478,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.1653,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.11205,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.97813,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.59512,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.75736,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.0013,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.24657,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.4623,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.52423,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.40113,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.18915,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.94637,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.91583,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.00546,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.04669,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",98.90649,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.93013,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.99239,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.79655,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.57856,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.57674,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.64487,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.77821,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.76321,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.6087,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.11729,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.68526,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.7855,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.47192,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.1581,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.70575,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.1014,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.2317,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.2135,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.4248,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.2425,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",104.3397,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",105.0969,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",104.9898,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.3631,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.6066,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.0565,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8409,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.9912,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.2248,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.1408,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.0245,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.0193,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.9046,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.114,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1624,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.27082,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.57913,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.39993,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.13191,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.01112,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.81562,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.37877,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.58282,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.95121,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.66354,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.53313,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.52303,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.67981,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.91403,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.99657,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0385,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.84738,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.80376,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.90427,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2135,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.5593,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.6829,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3264,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.26225,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.72653,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.9727,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.1092,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.59815,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.80755,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.64452,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.34595,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.30991,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.75658,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.137,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9709,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7788,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6647,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.6982,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.757,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.6559,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.252,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.70936,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.24865,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.0364,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.99187,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.99926,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.95229,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.74677,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.21866,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.24058,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.14099,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.37479,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.31534,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.71322,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.30042,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.93729,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.57014,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.19358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.2276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0045,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0637,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.3019,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4765,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.5725,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.47,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2168,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.8934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.8934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.1149,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4083,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.6571,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.6553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.188,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.0983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.91312,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.36695,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.31175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.32877,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.5467,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.88802,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.06155,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.04979,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.11961,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.4542,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.4622,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.5218,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.5549,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.558,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.5694,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.6153,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.6727,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.8142,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.8715,
