"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-06",101.7606,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-07",101.6071,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-08",101.4214,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-09",101.2019,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.9291,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.5895,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.1715,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.67148,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.08385,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-03",95.22473,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-04",91.48685,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-05",93.04885,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.06338,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-07",96.04169,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-08",95.70615,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-09",95.49869,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-10",95.25844,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-11",95.09229,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-12",95.13955,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-12",103.4815,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-01",103.2228,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.8401,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.2847,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.5295,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.5677,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.45339,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",98.24305,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",97.05701,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",96.13479,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",95.63618,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",95.56953,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",95.75999,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",96.09916,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",96.52408,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",96.97047,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",97.38001,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",97.72487,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",98.07803,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",98.4863,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.9839,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.51443,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.054,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.4796,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.7256,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.7254,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",100.4829,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",100.1133,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",82.34721,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",92.6609,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.79139,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",100.1707,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.7057,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",100.903,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",101.0094,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",101.044,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",101.1244,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.2957,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.5109,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.6029,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.5111,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.2906,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.9896,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.6625,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.3326,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.9814,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.6502,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.3333,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.98972,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.59361,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.23043,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-02",98.92712,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-03",98.7077,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-04",98.53744,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-05",98.38956,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-06",98.28272,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-07",98.19596,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.0861,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-09",97.93678,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-10",97.79398,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-11",97.70731,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-12",97.72713,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-01",97.8462,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.16618,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.06179,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-04",94.39968,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-05",97.06042,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.82718,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-07",100.2493,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-08",101.3302,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-09",102.3935,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-10",103.3261,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-11",103.8899,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-12",104.4475,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",101.9802,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",101.9698,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",101.8862,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.7569,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.6028,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.4409,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.2767,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.1013,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.9247,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.7557,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.6031,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.4634,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.3265,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.1754,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.0342,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.92712,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.8635,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.82539,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.78476,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.74235,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.69881,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.66399,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.63667,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.6108,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.57675,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.51713,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.4236,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",95.36039,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",90.82491,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",93.82183,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.88673,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",98.00175,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.67234,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",99.06334,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",99.37425,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",99.42354,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.47094,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.5866,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.391,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.1879,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.99229,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.81291,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.6506,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.50497,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.37707,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.26261,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-09",99.19286,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-10",99.20225,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.30108,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.45017,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.5978,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.72038,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.82621,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.92044,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.0153,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.1309,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.2552,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.3648,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-09",100.4431,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.4823,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.471,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.3881,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.2377,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.83677,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-03",96.43225,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.85563,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-05",92.32741,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-06",92.8103,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-07",93.10535,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-08",93.30087,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-09",93.21439,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-10",93.33178,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-11",93.5451,
"IDN","CLI","AMPLITUD","LTRENDIDX","M","2020-12",93.66422,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.1002,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.0253,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-02",99.95012,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.87054,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.79121,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.71053,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.60292,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.47858,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.35289,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-09",99.26133,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-10",99.22968,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.25494,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.32993,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.46604,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.62739,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.79697,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.92584,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.97744,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.015,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.0781,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.1499,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-09",100.2394,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.3121,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.2967,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.1628,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.91765,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.60499,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.55473,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-04",93.22216,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-05",94.02588,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-06",97.44878,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.15011,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-08",99.4448,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-09",99.78332,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.0658,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.2724,
"IRL","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.455,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.7654,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.747,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.6808,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.5579,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.3832,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-05",102.1774,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.9487,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.709,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.461,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.1908,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.8926,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.5955,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.3239,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.1013,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.91095,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.74575,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.60645,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.50114,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.41756,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.35683,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.33095,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.33737,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.36433,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.40283,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.44769,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.49405,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.52666,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-03",99.02173,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-04",96.9052,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-05",97.77397,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.79273,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.57936,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-08",99.67139,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-09",99.82745,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.057,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.3322,
"FIN","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.6135,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.674,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.6815,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.6591,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.64,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.6431,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.6484,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.617,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.5725,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.5378,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.5265,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.5395,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.5572,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.5378,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.505,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.4662,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.4037,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.3015,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.1874,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.0888,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.0141,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.98996,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.99091,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.97581,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.92419,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.81995,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.66825,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.5146,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.43706,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-04",95.49058,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-05",97.36541,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-06",99.13077,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.48589,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-08",99.52328,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-09",99.56725,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-10",99.62085,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-11",99.67386,
"DNK","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.80693,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.2157,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.2996,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.3442,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.3549,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.3403,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-05",102.3072,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-06",102.2618,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-07",102.2069,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-08",102.14,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-09",102.0435,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.902,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.7168,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2018-12",101.4937,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-01",101.2564,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-02",101.0241,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.8058,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.6092,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.4279,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.2511,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.0999,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.98183,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.8885,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.80457,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.72262,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.62823,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.51045,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.37473,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.12718,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-04",94.62389,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.7029,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-06",97.5507,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.68479,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.00333,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.39777,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.39563,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.35516,
"AUT","CLI","AMPLITUD","LTRENDIDX","M","2020-12",98.46016,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2017-12",99.87637,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-01",99.82767,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-02",99.75149,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.6373,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.52773,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.41228,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.30596,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.20415,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.08363,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-09",99.02255,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-10",99.07589,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.25098,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.43687,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.58405,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.70829,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.81623,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.94077,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.1177,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.3449,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.5899,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.7876,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-09",100.8841,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.8669,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.8171,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.7341,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.561,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-02",100.2219,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-03",99.67597,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-04",95.34049,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-05",96.36198,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.67954,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.65263,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-08",97.89492,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-09",97.90383,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.01968,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.01594,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2020-12",98.31577,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.5396,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.0457,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2018-02",101.6144,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.2077,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.8924,
"EST","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.6387,
