"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.034943123,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.05179369,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.653421834,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.453692756,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.57740988,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.077576528,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.179240981,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-1.861715352,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.538012647,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.261777428,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.295470884,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.63551667,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.526786475,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.216691718,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.280836718,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.603998202,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.395746009,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.409135366,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.204874368,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.839815835,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.519747731,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.1,
"NOR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.454499614,
"NOR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.210937147,
"NOR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.688098695,
"NOR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.013862447,
"NOR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.061478136,
"NOR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.15960594,
"NOR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.050586039,
"NOR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.669737255,
"NOR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.502753858,
"NOR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.663954097,
"NOR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",4.605174619,
"HUN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.831774139,
"HUN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.1016095,
"HUN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.252620921,
"HUN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.041623335,
"HUN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.620558047,
"HUN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.752325123,
"HUN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.959587026,
"HUN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.634506772,
"HUN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.351820843,
"HUN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.5825665,
"HUN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.38472413,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.657093788,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.647084332,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.684309029,
"CAN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.276436735,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.088235138,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.069136226,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.45210412,
"CAN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.094407559,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.87241647,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.314573725,
"CAN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.874858409,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.092170863,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-5.10548118,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.067025498,
"ARG","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-1.035574913,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.176674988,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.428969962,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.846522367,
"ARG","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.919976045,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.156615174,
"ARG","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.222777398,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.212534901,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.321517705,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.267852871,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.035719972,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.865598009,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.028890392,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.852022851,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.389073528,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.660072286,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.788389611,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.405556548,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.116198917,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.143604674,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.242312011,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.371433063,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.340688818,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.913224189,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.189500145,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.612201407,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.50679324,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.89091197,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.272105762,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.927976071,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.1106895,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.815089964,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.496834472,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.281938697,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.196867523,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.156076473,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.22028172,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.545879168,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.599817806,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.707789052,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.457198359,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.60398532,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.221109846,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.406568278,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.506884582,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.357657943,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.330901959,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.45347504,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.494445659,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.542121912,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.683129545,"P"
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.93167915,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.668628011,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.525195607,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.328321429,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.72512256,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.370716167,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.636914747,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.58623185,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.262654605,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.986116769,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.403491898,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.810634223,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.10283222,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.934900715,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.451523934,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.619755665,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.351751942,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.378811853,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.586932948,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.077927914,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.300909507,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.641680353,"E"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.161371825,
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.035992323,
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.160195378,
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.089801417,
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.261182403,
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.095319207,
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.198749289,
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.637792726,
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.23751342,
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.950964949,
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.118183042,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.43203753,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.475412409,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.341779828,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.860695515,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.158868493,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.311794723,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.506898702,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.609525864,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.416970477,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.817223003,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.441011383,"P"
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.144083352,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.34448629,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722588051,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.733966532,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.32266361,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.179684859,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.00240225,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.141136673,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.788586875,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.4515864,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.374901942,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.49132668,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.508565009,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.590547654,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-2.989422987,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.683891932,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.069027578,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.402388106,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",2.007254486,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.17856591,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.783870904,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.564347437,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.641989,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.324898,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.39794,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.17275,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.41451,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.90548,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.83647,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.860955,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.65894,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-25.2481,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q3",21.94015,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.989505788,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.750048835,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.419048614,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.897847423,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.526596551,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.642457206,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.521850217,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.114614812,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.267312198,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.076491025,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.130099448,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.667768705,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.608028229,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.552180298,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.742058418,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.525039301,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.533997102,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.462778435,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.432102317,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.300064307,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.482285206,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.924278719,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.322513561,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.330969303,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.379781343,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.762008939,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.699926885,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.738602466,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.151562197,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.248456273,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.26103648,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.000662267,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.878236969,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.206973575,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.471387432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.328427895,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.338921472,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.612222858,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.503593062,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309311452,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.018690252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.897193488,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.793281077,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.480305474,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.28641546,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.248867808,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.265286784,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.258905224,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.206573025,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.252144717,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.205683305,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.183474343,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.688299374,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.947945723,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.100770289,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.59550209,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.674681668,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.507707676,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.368784482,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.01869894,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.154830271,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.403184297,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.370829119,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.374458382,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.193458508,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.683101,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.131193,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.648958,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340713,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.803969,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.816711,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.209579,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.362879287,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.422548271,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.641962996,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.530993656,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.325750672,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.306660176,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.367169797,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.429617251,
